"","scan_date","first_seen","last_seen","total","size","times_submitted","harmless_votes","malicious_votes","positives","submission.submitter_country","additional_info.exiftool.FileType","additional_info.androguard.TargetSdkVersion","scans.Bkav.result","scans.Lionic.result","scans.ClamAV.result","scans.CMC.result","scans.CAT-QuickHeal.result","scans.McAfee.result","scans.ALYac.result","scans.Malwarebytes.result","scans.VIPRE.result","scans.Sangfor.result","scans.K7AntiVirus.result","scans.Alibaba.result","scans.K7GW.result","scans.Trustlook.result","scans.Arcabit.result","scans.Baidu.result","scans.Cyren.result","scans.SymantecMobileInsight.result","scans.Symantec.result","scans.ESET-NOD32.result","scans.TrendMicro-HouseCall.result","scans.Avast.result","scans.Cynet.result","scans.Kaspersky.result","scans.BitDefender.result","scans.NANO-Antivirus.result","scans.SUPERAntiSpyware.result","scans.MicroWorld-eScan.result","scans.Rising.result","scans.Ad-Aware.result","scans.Comodo.result","scans.F-Secure.result","scans.DrWeb.result","scans.Zillya.result","scans.TrendMicro.result","scans.McAfee-GW-Edition.result","scans.FireEye.result","scans.Emsisoft.result","scans.Ikarus.result","scans.Avast-Mobile.result","scans.Jiangmin.result","scans.Avira.result","scans.Antiy-AVL.result","scans.Kingsoft.result","scans.Gridinsoft.result","scans.Microsoft.result","scans.ViRobot.result","scans.ZoneAlarm.result","scans.GData.result","scans.BitDefenderFalx.result","scans.AhnLab-V3.result","scans.BitDefenderTheta.result","scans.TACHYON.result","scans.VBA32.result","scans.Zoner.result","scans.Tencent.result","scans.Yandex.result","scans.MAX.result","scans.MaxSecure.result","scans.Fortinet.result","scans.Panda.result","scans.Sophos.result","scans.Elastic.result","scans.AVG.result","scans.Cylance.result","scans.SentinelOne.result"
"155",2021-11-03 00:04:45,2014-02-23 02:22:08,2021-11-03 00:04:45,58,34424,4,0,0,19,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!B8E631CC1D85",NA,NA,NA,NA,NA,NA,"Trojan ( 004958921 )",NA,NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.2","a variant of Android/MTK.M","ANDROIDOS_ADLOADER.VA",NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.Dowgin.dgryvi",NA,NA,NA,NA,"Malware@#1ypb2bkp1hvzc",NA,NA,"Trojan.MTK.Android.11775","ANDROIDOS_ADLOADER.VA",NA,NA,NA,"Trojan.AndroidOS.MTK",NA,NA,"ANDROID/MTK.Q.Gen",NA,NA,NA,"Trojan:Script/Wacatac.B!ml",NA,NA,NA,NA,"PUP/Android.Dowgin.62170",NA,NA,NA,NA,"Android.Trojan.Generic.Pitq",NA,NA,NA,"Android/Generic.Z.8EF9C3!tr",NA,"Android Zdtad (PUA)",NA,NA,NA,NA
"156",2021-11-03 07:56:23,2021-10-19 13:37:27,2021-11-03 07:56:23,62,6122901,2,0,0,26,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.Agent.A4b98","Artemis!BC1B04C491BF",NA,NA,NA,NA,NA,"TrojanBanker:Android/Agent.26ce68ab","Trojan ( 0001140e1 )","Android.Malware.Trojan","Trojan.Generic.D2D06E91",NA,NA,"AppRisk:Generisk",NA,"Android/Spy.Agent.BWA",NA,NA,NA,"HEUR:Trojan-Banker.AndroidOS.Bray.pac","Trojan.GenericKD.47214225",NA,NA,"Trojan.GenericKD.47214225",NA,"Trojan.GenericKD.47214225",NA,NA,"Android.Spy.4410",NA,NA,"Artemis!Trojan","Trojan.GenericKD.47214225","Trojan.GenericKD.47214225 (B)","Trojan.AndroidOS.Agent",NA,NA,"ANDROID/Dropper.FJKV.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A!MTB",NA,NA,"Trojan.GenericKD.47214225","Android.Trojan.InfoStealer.XY",NA,NA,NA,NA,NA,"a.privacy.emial.d",NA,"malware (ai score=99)",NA,"Android/Agent.IYT!tr",NA,"Andr/Xgen2-ZB",NA,NA,NA,NA
"157",2021-11-03 00:25:14,2021-11-03 00:25:14,2021-11-03 00:25:14,60,2669106,1,0,0,20,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"158",2021-11-03 07:56:18,2021-11-03 07:56:18,2021-11-03 07:56:18,62,8043761,1,0,0,19,"SG","ZIP",28,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,"Android.Boogr.GEN34541","Artemis!ADD20546890D",NA,NA,NA,NA,NA,NA,"Trojan ( 0001140e1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.AWNC-3",NA,NA,"a variant of Android/TrojanDropper.Agent.EVT",NA,NA,"Malicious (score: 99)",NA,NA,"Trojan.Android.Mlw.hmapwu",NA,NA,NA,NA,NA,"Malware.ANDROID/Dropper.FIMO.Gen","Android.Packed.53243","Dropper.Agent.Android.164913",NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Dropper.FIMO.Gen","Trojan/Generic.ASMalwAD.4B7",NA,NA,"Trojan:Script/Wacatac.B!ml",NA,NA,NA,NA,"Spyware/Android.Agent.1055400",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.EVT!tr",NA,NA,NA,NA,NA,NA
"159",2021-11-03 00:26:11,2021-11-03 00:26:11,2021-11-03 00:26:11,61,2669106,1,0,0,22,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"160",2021-11-03 08:41:30,2021-11-03 08:41:30,2021-11-03 08:41:30,62,824232,1,0,0,36,"FR","ZIP",22,NA,"Trojan.AndroidOS.SpyNote.C!c",NA,NA,"Android.Spy.GEN27587","Android/Tripoli",NA,NA,NA,"Malware.Android-Script.Save.557766d0",NA,NA,"Spyware ( 005383381 )","Android.Malware.General (score:4)","Trojan.Generic.D2AE5D0C",NA,"AndroidOS/Banker.L",NA,NA,"a variant of Android/Spy.Agent.BAT",NA,"Android:SpyMax-D [Spy]","Malicious (score: 99)","HEUR:Trojan-Spy.AndroidOS.SpyNote.an","Trojan.GenericKD.44981516","Trojan.Android.Mlw.flfkkg",NA,"Trojan.GenericKD.44981516",NA,NA,"Malware@#28omzbaexgv12","Malware.ANDROID/SpyAgent.FGRX.Gen","Android.Backdoor.685.origin",NA,NA,"Android/Tripoli","Trojan.GenericKD.44981516","Trojan.GenericKD.44981516 (B)","Trojan.AndroidOS.SpyNote","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FAAR.Gen","Trojan[Spy]/Android.SpyNote",NA,NA,"Ransom:Win32/Eris",NA,"HEUR:Trojan-Spy.AndroidOS.SpyNote.an","Trojan.GenericKD.44981516","Android.Riskware.FakeApp.MV","Spyware/Android.Agent.733520",NA,NA,NA,NA,NA,"Trojan.Mober.bSzBF9.5","malware (ai score=82)","Android.spynote.j","Android/SpyNote.AN!tr.spy",NA,"Andr/Spy-AZW",NA,"Android:SpyMax-D [Spy]",NA,NA
"161",2021-11-03 07:52:28,2021-10-19 13:53:09,2021-11-03 07:52:28,62,6122902,2,0,0,27,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.Agent.A4898","Artemis!8F5A7AB3618F",NA,NA,NA,NA,NA,"TrojanBanker:Android/Agent.9c133225","Trojan ( 0001140e1 )","Android.Malware.Trojan",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","Android/Spy.Agent.BWA",NA,NA,NA,"HEUR:Trojan-Banker.AndroidOS.Bray.pac","Trojan.GenericKD.37828370","Trojan.Android.Mlw.jfsrss",NA,"Trojan.GenericKD.37828370",NA,"Trojan.GenericKD.37828370",NA,NA,"Android.Spy.4408",NA,NA,"Artemis!Trojan","Trojan.GenericKD.37828370","Trojan.GenericKD.37828370 (B)","Trojan.AndroidOS.Agent",NA,"Trojan.Banker.AndroidOS.baot","ANDROID/Dropper.FJKV.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A!MTB",NA,NA,"Trojan.GenericKD.37828370","Android.Trojan.InfoStealer.XY",NA,NA,NA,NA,NA,"a.privacy.emial.d",NA,NA,NA,"Android/Agent.IYT!tr",NA,"Andr/Xgen2-ZB",NA,NA,NA,NA
"162",2021-11-03 08:21:46,2019-06-17 11:13:57,2021-11-03 08:21:46,62,1928652,3543,0,0,16,"BO","ZIP",26,NA,"Adware.AndroidOS.Dnotua.A!c",NA,NA,"Android.Hiddad.A34f","Artemis!E9B1BDF2A86A",NA,NA,NA,NA,NA,"AdWare:Android/Dnotua.7112b341","Trojan ( 0054c2c81 )","Android.Malware.General",NA,NA,"Trojan.DKHM-33","AdLibrary:Generisk",NA,"a variant of Android/Hiddad.ABF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trojan.HiddenAd.Android.2538",NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Hiddad",NA,NA,NA,"Trojan/Generic.ASMalwAD.56",NA,NA,"Program:AndroidOS/Multiverze",NA,NA,NA,NA,NA,NA,NA,NA,NA,"a.gray.adwtb",NA,NA,NA,"Adware/Dnotua!Android",NA,NA,NA,NA,NA,NA
"163",2021-11-03 09:01:28,2021-11-03 09:01:28,2021-11-03 09:01:28,61,1955964,1,0,0,20,"PH","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!72B80100F4B5",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.IXE",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,"Riskware.Android.Adlo.jgoavo",NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2968",NA,NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,"Android.Riskware.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"164",2021-11-03 07:56:03,2021-10-24 07:14:49,2021-11-03 07:56:03,63,3394284,5,0,0,25,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.SmsThief.GEN44819","Artemis!07E0C50A8A28",NA,NA,NA,NA,NA,"TrojanSpy:Android/Agent.341ac6bc","Trojan ( 00579dc81 )","Android.Malware.Spyware",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/Spy.Agent.BMP",NA,"Android:FakeCop-P [Trj]","Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Bray.j",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.891.origin",NA,NA,NA,NA,NA,"Trojan.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FJZB.Gen","Trojan/Generic.ASMalwAD.16",NA,NA,"TrojanSpy:AndroidOS/Bray.A",NA,"HEUR:Trojan-Banker.AndroidOS.Bray.b",NA,"Android.Trojan.InfoStealer.XY","Spyware/Android.Agent.1011823",NA,NA,NA,NA,"Android.Trojan-spy.Agent.Hyu",NA,NA,NA,"Android/Agent.BMP!tr",NA,"Andr/Xgen2-ZB",NA,"Android:FakeCop-P [Trj]",NA,NA
"165",2021-11-03 08:00:54,2021-11-03 08:00:54,2021-11-03 08:00:54,62,1975464,1,0,0,19,"US","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!5720B5E8F3BD",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.GZB",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.a",NA,"Riskware.Android.Adlo.jcguwi",NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2656",NA,NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,NA,NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.GZB!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"166",2021-11-03 09:20:31,2021-11-03 09:20:31,2021-11-03 09:20:31,63,4804234,1,0,0,31,"CA","ZIP",21,NA,"Riskware.AndroidOS.SMSreg.z!c",NA,NA,"Android.SMSReg.A (PUP)","Artemis!436482C1BF89",NA,NA,NA,"Malware.Android-Script.Save.9f14b72c",NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk","Trojan.Gen.MBT","Android/SMSreg.UA potentially unsafe",NA,"Android:Agent-MFE [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,"PrivacyRisk.SPR/ANDR.SMSreg","Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","RiskWare[RiskTool]/Android.SMSreg","Android.RISKWARE.pornapp.a.(kcloud)",NA,"Ransom:Win32/Eris",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,"Android.Generic.a","Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,"Android:Agent-MFE [PUP]",NA,NA
"167",2021-11-03 09:18:46,2021-11-03 09:18:46,2021-11-03 09:18:46,61,4804234,1,0,0,28,"CA","ZIP",21,NA,"Riskware.AndroidOS.SMSreg.z!c",NA,NA,"Android.SMSReg.A (PUP)","Artemis!1DC3E0DF2B72",NA,NA,NA,NA,NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk","Trojan.Gen.NPE","Android/SMSreg.UA potentially unsafe",NA,"Android:Agent-MFE [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,NA,"Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","Trojan/Generic.ASMalwAD.18","Android.RISKWARE.pornapp.a.(kcloud)",NA,"Ransom:Win32/Eris",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,NA,"Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,"Android:Agent-MFE [PUP]",NA,NA
"168",2021-11-03 08:17:00,2021-11-03 08:17:00,2021-11-03 08:17:00,61,1467913,1,0,0,22,"US","ZIP",30,NA,"Trojan.AndroidOS.Savestealer.C!c",NA,NA,"Android.Savestealer.GEN44503","Artemis!98A8B909EAD5",NA,NA,NA,NA,NA,NA,"Trojan ( 005800e31 )","Android.Malware.General (score:6)",NA,NA,NA,NA,NA,"a variant of Android/Spy.Savestealer.B",NA,NA,"Malicious (score: 99)","HEUR:Trojan.AndroidOS.Savestealer.b",NA,"Trojan.Android.Hidden.ixujgw",NA,NA,NA,NA,NA,NA,"Android.Hidden.9171","Trojan.Savestealer.Android.9",NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Savestealer","Android:Evo-gen [Trj]",NA,"ANDROID/Savesteal.YBC.Gen",NA,"Android.Troj.hideIcon.fo.(kcloud)",NA,"Program:AndroidOS/Multiverze",NA,"HEUR:Trojan.AndroidOS.Savestealer.b",NA,"Android.Riskware.Agent.JBN","Trojan/Android.Savestealer.1020132",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Savestealer.B!tr.spy",NA,"Andr/Xgen-ASP",NA,NA,NA,NA
"169",2021-11-03 00:20:03,2021-11-03 00:20:03,2021-11-03 00:20:03,61,2669106,1,0,0,20,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"170",2021-11-03 07:56:11,2012-12-18 03:26:17,2021-11-03 07:56:11,59,6392,6,0,0,28,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!9774B8704437",NA,NA,"Trojan.AndroidOS.Generic.a (v)",NA,NA,NA,"Trojan ( 0058940f1 )",NA,NA,NA,"AndroidOS/Opfake.A",NA,"Trojan.Gen.2","a variant of Android/TrojanSMS.Agent.FV","ANDROIDOS_OPFAKE.HAT","Android:OpFake-AJ [Trj]","Malicious (score: 99)","HEUR:Trojan-SMS.AndroidOS.Opfake.a",NA,"Trojan.Android.Opfake.ctdicm",NA,NA,NA,NA,"Malware@#yyluhfjymfwi",NA,"Android.SmsSend.390.origin","Trojan.Agent.Android.95298","ANDROIDOS_OPFAKE.HAT","Artemis!Trojan",NA,NA,"Trojan-SMS.AndroidOS.Agent","Android:SMSSend-AHT [Trj]","Trojan/AndroidOS.aezw","ANDROID/TrojanSMS.Femto.A.Gen","Trojan/Generic.ASMalwAD.5E",NA,NA,"Trojan:Win32/Occamy.CF1",NA,NA,NA,NA,"Trojan/Android.SmsSend.998058",NA,NA,NA,NA,"Trojan.Android.FakeInstall.ll",NA,NA,"Android.Opfake.A","Android/Agent.FV!tr",NA,"Andr/Opfake-S",NA,"Android:OpFake-AJ [Trj]",NA,NA
"171",2021-11-03 08:58:50,2021-11-03 08:58:50,2021-11-03 08:58:50,61,4804233,1,0,0,29,"CA","ZIP",21,NA,"Riskware.AndroidOS.SMSreg.z!c",NA,NA,"Android.SMSReg.A (PUP)","Artemis!D64DCC75A998",NA,NA,NA,NA,NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk","Trojan.Gen.MBT","Android/SMSreg.UA potentially unsafe",NA,"Android:Agent-MFE [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,NA,"Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","Trojan/Generic.ASMalwAD.18","Android.RISKWARE.pornapp.a.(kcloud)",NA,"Ransom:Win32/Eris",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,"Android.Generic.a","Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,"Android:Agent-MFE [PUP]",NA,NA
"172",2021-11-03 08:30:36,2021-11-03 08:30:36,2021-11-03 08:30:36,62,2667888,1,0,0,22,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!1FCC38149CF4",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,"Adware.ADWARE/ANDR.Agent","Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"173",2021-11-03 00:36:04,2021-11-03 00:36:04,2021-11-03 00:36:04,60,2669106,1,0,0,20,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"174",2021-11-03 07:39:56,2018-09-05 12:42:53,2021-11-03 07:39:56,60,2795296,2,0,0,25,"CZ","DEX",NA,NA,"Riskware.AndroidOS.Dnotua.z!c",NA,NA,NA,"Artemis!F2CA8AD3C954",NA,NA,NA,"Malware.Android-Script.Save.a90dccf5",NA,NA,"Trojan ( 005332421 )",NA,NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/Clicker.JV",NA,"Android:Agent-ROY [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.Dnotua.aacp",NA,"Trojan.Android.Drolock.fhhfka",NA,NA,NA,NA,"ApplicUnwnt@#2b1mcbxljj88r",NA,"Android.Locker.1198.origin",NA,NA,"Artemis!PUP",NA,NA,"Trojan.AndroidOS.Clicker","Android:Agent-ROY [PUP]","RiskTool.AndroidOS.fvhl","ANDROID/Locker.MV.Gen","Trojan/Generic.ASMalwAD.32",NA,NA,"Trojan:Script/Wacatac.B!ml",NA,"not-a-virus:HEUR:RiskTool.AndroidOS.Dnotua.aacp",NA,NA,"PUP/Android.Agent.895003",NA,NA,NA,NA,NA,NA,"malware (ai score=97)",NA,"Android/Clicker.JV!tr",NA,NA,NA,"Android:Agent-ROY [PUP]",NA,NA
"175",2021-11-03 08:23:25,2021-11-03 08:23:25,2021-11-03 08:23:25,63,15645802,1,0,0,16,NA,"ZIP",22,NA,NA,NA,NA,"Android.Fakecalls.GEN45163",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0055e4881 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/Trojan.WBAO-9",NA,NA,"a variant of Android/TrojanDropper.Agent.IZK",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Fakecalls.k",NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.914.origin",NA,NA,NA,NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Banker.FKCG.Gen",NA,NA,NA,"TrojanDropper:AndroidOS/BankerAgent.X",NA,NA,NA,"Android.Riskware.Agent.JMB","PUP/Android.FLPrev.1039239",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Agent.DSI!tr",NA,"Andr/Xgen2-ZA",NA,NA,NA,NA
